date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,hour,Day_of_Month,month,year,week_day,Power_Factor_Ratio,High_Load
2018-01-29 10:00:00,79.02,19.4,0.0,0.04,97.12,100.0,36000,Weekday,Monday,Medium_Load,10,29,1,2018,0,1.029654036243822,1
2018-01-29 10:15:00,62.78,19.91,0.0,0.03,95.32,100.0,36900,Weekday,Monday,Maximum_Load,10,29,1,2018,0,1.0490977759127151,1
2018-01-29 10:30:00,57.06,13.0,0.0,0.03,97.5,100.0,37800,Weekday,Monday,Maximum_Load,10,29,1,2018,0,1.0256410256410255,1
2018-01-29 10:45:00,59.18,17.57,0.0,0.03,95.86,100.0,38700,Weekday,Monday,Maximum_Load,10,29,1,2018,0,1.0431879824744419,1
2018-01-29 11:00:00,71.14,26.39,0.0,0.03,93.76,100.0,39600,Weekday,Monday,Maximum_Load,11,29,1,2018,0,1.0665529010238908,1
2018-01-29 11:15:00,90.97,56.41,0.0,0.04,84.99,100.0,40500,Weekday,Monday,Maximum_Load,11,29,1,2018,0,1.1766090128250384,1
2018-01-29 11:30:00,78.44,49.07,0.0,0.04,84.78,100.0,41400,Weekday,Monday,Maximum_Load,11,29,1,2018,0,1.179523472517103,1
2018-01-29 11:45:00,139.79,75.96,0.0,0.06,87.87,100.0,42300,Weekday,Monday,Maximum_Load,11,29,1,2018,0,1.1380448389666553,1
2018-01-29 12:00:00,122.72,55.19,0.0,0.06,91.2,100.0,43200,Weekday,Monday,Maximum_Load,12,29,1,2018,0,1.0964912280701753,1
2018-01-29 12:15:00,21.06,4.82,19.33,0.01,97.48,73.67,44100,Weekday,Monday,Medium_Load,12,29,1,2018,0,0.7557447681575707,0
2018-01-29 12:30:00,10.01,0.0,25.88,0.0,100.0,36.07,45000,Weekday,Monday,Medium_Load,12,29,1,2018,0,0.3607,0
2018-01-29 12:45:00,10.37,0.0,24.84,0.0,100.0,38.52,45900,Weekday,Monday,Medium_Load,12,29,1,2018,0,0.38520000000000004,0
2018-01-29 13:00:00,9.43,0.0,24.95,0.0,100.0,35.35,46800,Weekday,Monday,Medium_Load,13,29,1,2018,0,0.35350000000000004,0
2018-01-29 13:15:00,71.21,29.84,3.56,0.03,92.23,99.88,47700,Weekday,Monday,Medium_Load,13,29,1,2018,0,1.0829448118833351,1
2018-01-29 13:30:00,95.29,43.13,0.0,0.04,91.1,100.0,48600,Weekday,Monday,Medium_Load,13,29,1,2018,0,1.0976948408342482,1
2018-01-29 13:45:00,121.5,49.03,0.0,0.06,92.73,100.0,49500,Weekday,Monday,Medium_Load,13,29,1,2018,0,1.0783996549121104,1
2018-01-29 14:00:00,117.07,46.44,0.0,0.05,92.95,100.0,50400,Weekday,Monday,Medium_Load,14,29,1,2018,0,1.0758472296933834,1
2018-01-29 14:15:00,124.52,47.12,0.0,0.06,93.53,100.0,51300,Weekday,Monday,Medium_Load,14,29,1,2018,0,1.0691756655618518,1
2018-01-29 14:30:00,114.84,50.11,0.0,0.05,91.65,100.0,52200,Weekday,Monday,Medium_Load,14,29,1,2018,0,1.0911074740861975,1
2018-01-29 14:45:00,97.27,32.29,0.0,0.04,94.91,100.0,53100,Weekday,Monday,Medium_Load,14,29,1,2018,0,1.0536297545042672,1
2018-01-29 15:00:00,129.56,47.66,0.0,0.06,93.85,100.0,54000,Weekday,Monday,Medium_Load,15,29,1,2018,0,1.0655301012253597,1
2018-01-29 15:15:00,111.56,31.9,0.0,0.05,96.15,100.0,54900,Weekday,Monday,Medium_Load,15,29,1,2018,0,1.0400416016640666,1
2018-01-29 15:30:00,71.93,16.78,0.0,0.03,97.39,100.0,55800,Weekday,Monday,Medium_Load,15,29,1,2018,0,1.0267994660642776,1
2018-01-29 15:45:00,97.09,26.57,0.0,0.04,96.45,100.0,56700,Weekday,Monday,Medium_Load,15,29,1,2018,0,1.0368066355624677,1
2018-01-29 16:00:00,109.48,31.54,0.0,0.05,96.09,100.0,57600,Weekday,Monday,Medium_Load,16,29,1,2018,0,1.0406910188365075,1
2018-01-29 16:15:00,83.45,22.21,0.0,0.04,96.64,100.0,58500,Weekday,Monday,Medium_Load,16,29,1,2018,0,1.0347682119205297,1
2018-01-29 16:30:00,102.46,34.09,0.0,0.05,94.89,100.0,59400,Weekday,Monday,Medium_Load,16,29,1,2018,0,1.0538518284329224,1
2018-01-29 16:45:00,129.13,46.58,0.0,0.06,94.07,100.0,60300,Weekday,Monday,Medium_Load,16,29,1,2018,0,1.0630381630700543,1
2018-01-29 17:00:00,126.61,44.5,0.0,0.06,94.34,100.0,61200,Weekday,Monday,Medium_Load,17,29,1,2018,0,1.0599957600169598,1
2018-01-29 17:15:00,117.43,51.3,0.0,0.05,91.64,100.0,62100,Weekday,Monday,Maximum_Load,17,29,1,2018,0,1.0912265386294195,1
2018-01-29 17:30:00,142.67,56.09,0.0,0.07,93.07,100.0,63000,Weekday,Monday,Maximum_Load,17,29,1,2018,0,1.0744600838078866,1
2018-01-29 17:45:00,68.62,7.45,0.65,0.03,99.42,100.0,63900,Weekday,Monday,Maximum_Load,17,29,1,2018,0,1.0058338362502515,1
2018-01-29 18:00:00,111.06,21.82,0.0,0.05,98.12,100.0,64800,Weekday,Monday,Maximum_Load,18,29,1,2018,0,1.019160211985324,1
2018-01-29 18:15:00,97.7,49.39,0.0,0.04,89.24,100.0,65700,Weekday,Monday,Maximum_Load,18,29,1,2018,0,1.120573733751681,1
2018-01-29 18:30:00,89.6,52.09,0.0,0.04,86.45,100.0,66600,Weekday,Monday,Maximum_Load,18,29,1,2018,0,1.156737998843262,1
2018-01-29 18:45:00,138.2,63.4,0.0,0.06,90.89,100.0,67500,Weekday,Monday,Maximum_Load,18,29,1,2018,0,1.1002310485201892,1
2018-01-29 19:00:00,127.33,52.85,0.0,0.06,92.36,100.0,68400,Weekday,Monday,Maximum_Load,19,29,1,2018,0,1.0827197921178,1
2018-01-29 19:15:00,89.82,39.17,0.0,0.04,91.66,100.0,69300,Weekday,Monday,Maximum_Load,19,29,1,2018,0,1.0909884355225834,1
2018-01-29 19:30:00,136.73,60.48,0.0,0.06,91.45,100.0,70200,Weekday,Monday,Maximum_Load,19,29,1,2018,0,1.0934937124111537,1
2018-01-29 19:45:00,108.22,40.5,0.0,0.05,93.66,100.0,71100,Weekday,Monday,Maximum_Load,19,29,1,2018,0,1.067691650651292,1
2018-01-29 20:00:00,74.34,30.56,0.0,0.03,92.49,100.0,72000,Weekday,Monday,Maximum_Load,20,29,1,2018,0,1.0811979673478214,1
2018-01-29 20:15:00,142.7,58.93,0.0,0.07,92.43,100.0,72900,Weekday,Monday,Medium_Load,20,29,1,2018,0,1.0818998160770312,1
2018-01-29 20:30:00,104.72,42.26,0.0,0.05,92.73,100.0,73800,Weekday,Monday,Medium_Load,20,29,1,2018,0,1.0783996549121104,1
2018-01-29 20:45:00,66.24,23.65,0.0,0.03,94.18,100.0,74700,Weekday,Monday,Medium_Load,20,29,1,2018,0,1.0617965597791463,1
2018-01-29 21:00:00,82.98,17.78,0.0,0.04,97.78,100.0,75600,Weekday,Monday,Medium_Load,21,29,1,2018,0,1.022704029453876,1
2018-01-29 21:15:00,94.07,17.03,0.0,0.04,98.4,100.0,76500,Weekday,Monday,Medium_Load,21,29,1,2018,0,1.0162601626016259,1
2018-01-29 21:30:00,86.04,14.04,0.0,0.04,98.69,100.0,77400,Weekday,Monday,Medium_Load,21,29,1,2018,0,1.013273887931908,1
2018-01-29 21:45:00,46.8,2.38,2.02,0.02,99.87,99.91,78300,Weekday,Monday,Medium_Load,21,29,1,2018,0,1.0004005206768798,0
2018-01-29 22:00:00,66.35,8.86,0.86,0.03,99.12,99.99,79200,Weekday,Monday,Medium_Load,22,29,1,2018,0,1.008777239709443,1
2018-01-29 22:15:00,56.38,19.04,0.0,0.03,94.74,100.0,80100,Weekday,Monday,Maximum_Load,22,29,1,2018,0,1.055520371543171,1
2018-01-29 22:30:00,44.5,36.43,0.0,0.02,77.38,100.0,81000,Weekday,Monday,Maximum_Load,22,29,1,2018,0,1.2923235978288965,0
2018-01-29 22:45:00,90.79,46.87,0.0,0.04,88.86,100.0,81900,Weekday,Monday,Maximum_Load,22,29,1,2018,0,1.1253657438667568,1
2018-01-29 23:00:00,81.0,42.23,0.0,0.04,88.67,100.0,82800,Weekday,Monday,Maximum_Load,23,29,1,2018,0,1.127777151234916,1
2018-01-29 23:15:00,84.2,42.23,0.0,0.04,89.39,100.0,83700,Weekday,Monday,Light_Load,23,29,1,2018,0,1.1186933661483387,1
2018-01-29 23:30:00,98.5,47.99,0.0,0.05,89.9,100.0,84600,Weekday,Monday,Light_Load,23,29,1,2018,0,1.1123470522803114,1
2018-01-29 23:45:00,52.63,31.97,0.0,0.02,85.47,100.0,85500,Weekday,Monday,Light_Load,23,29,1,2018,0,1.17000117000117,1
2018-01-29 00:00:00,45.54,30.56,0.0,0.02,83.04,100.0,0,Weekday,Monday,Light_Load,0,29,1,2018,0,1.2042389210019266,0
2018-01-30 00:15:00,55.91,36.94,0.0,0.03,83.43,100.0,900,Weekday,Tuesday,Light_Load,0,30,1,2018,1,1.1986096128490948,1
2018-01-30 00:30:00,100.73,50.44,0.0,0.05,89.42,100.0,1800,Weekday,Tuesday,Light_Load,0,30,1,2018,1,1.1183180496533214,1
2018-01-30 00:45:00,73.94,39.89,0.0,0.03,88.01,100.0,2700,Weekday,Tuesday,Light_Load,0,30,1,2018,1,1.1362345188046812,1
2018-01-30 01:00:00,98.96,49.36,0.0,0.05,89.49,100.0,3600,Weekday,Tuesday,Light_Load,1,30,1,2018,1,1.117443289753045,1
2018-01-30 01:15:00,75.38,39.92,0.0,0.03,88.37,100.0,4500,Weekday,Tuesday,Light_Load,1,30,1,2018,1,1.1316057485572026,1
2018-01-30 01:30:00,23.51,19.98,0.0,0.01,76.2,100.0,5400,Weekday,Tuesday,Light_Load,1,30,1,2018,1,1.3123359580052494,0
2018-01-30 01:45:00,7.6,7.67,0.0,0.0,70.39,100.0,6300,Weekday,Tuesday,Light_Load,1,30,1,2018,1,1.4206563432305725,0
2018-01-30 02:00:00,7.99,6.37,0.0,0.0,78.19,100.0,7200,Weekday,Tuesday,Light_Load,2,30,1,2018,1,1.278935925310142,0
2018-01-30 02:15:00,7.13,5.54,0.0,0.0,78.97,100.0,8100,Weekday,Tuesday,Light_Load,2,30,1,2018,1,1.2663036596175763,0
2018-01-30 02:30:00,5.87,5.26,0.0,0.0,74.47,100.0,9000,Weekday,Tuesday,Light_Load,2,30,1,2018,1,1.3428226131328052,0
2018-01-30 02:45:00,5.76,5.29,0.0,0.0,73.65,100.0,9900,Weekday,Tuesday,Light_Load,2,30,1,2018,1,1.357773251866938,0
2018-01-30 03:00:00,5.8,5.36,0.0,0.0,73.44,100.0,10800,Weekday,Tuesday,Light_Load,3,30,1,2018,1,1.3616557734204793,0
2018-01-30 03:15:00,5.83,5.72,0.0,0.0,71.38,100.0,11700,Weekday,Tuesday,Light_Load,3,30,1,2018,1,1.4009526478005043,0
2018-01-30 03:30:00,5.87,5.36,0.0,0.0,73.85,100.0,12600,Weekday,Tuesday,Light_Load,3,30,1,2018,1,1.3540961408259988,0
2018-01-30 03:45:00,5.76,5.33,0.0,0.0,73.4,100.0,13500,Weekday,Tuesday,Light_Load,3,30,1,2018,1,1.3623978201634876,0
2018-01-30 04:00:00,5.8,5.44,0.0,0.0,72.94,100.0,14400,Weekday,Tuesday,Light_Load,4,30,1,2018,1,1.3709898546750754,0
2018-01-30 04:15:00,4.68,5.29,0.0,0.0,66.26,100.0,15300,Weekday,Tuesday,Light_Load,4,30,1,2018,1,1.5092061575611226,0
2018-01-30 04:30:00,4.25,4.54,0.0,0.0,68.34,100.0,16200,Weekday,Tuesday,Light_Load,4,30,1,2018,1,1.4632718759145449,0
2018-01-30 04:45:00,4.0,3.78,0.0,0.0,72.68,100.0,17100,Weekday,Tuesday,Light_Load,4,30,1,2018,1,1.3758943313153549,0
2018-01-30 05:00:00,3.92,3.74,0.0,0.0,72.35,100.0,18000,Weekday,Tuesday,Light_Load,5,30,1,2018,1,1.3821700069108502,0
2018-01-30 05:15:00,3.92,3.67,0.0,0.0,73.0,100.0,18900,Weekday,Tuesday,Light_Load,5,30,1,2018,1,1.36986301369863,0
2018-01-30 05:30:00,3.92,3.64,0.0,0.0,73.28,100.0,19800,Weekday,Tuesday,Light_Load,5,30,1,2018,1,1.3646288209606987,0
2018-01-30 05:45:00,4.0,3.74,0.0,0.0,73.04,100.0,20700,Weekday,Tuesday,Light_Load,5,30,1,2018,1,1.3691128148959473,0
2018-01-30 06:00:00,4.0,3.89,0.0,0.0,71.69,100.0,21600,Weekday,Tuesday,Light_Load,6,30,1,2018,1,1.3948946854512485,0
2018-01-30 06:15:00,4.72,5.29,0.0,0.0,66.58,100.0,22500,Weekday,Tuesday,Light_Load,6,30,1,2018,1,1.5019525382997898,0
2018-01-30 06:30:00,5.18,5.29,0.0,0.0,69.96,100.0,23400,Weekday,Tuesday,Light_Load,6,30,1,2018,1,1.429388221841052,0
2018-01-30 06:45:00,4.36,4.75,0.0,0.0,67.62,100.0,24300,Weekday,Tuesday,Light_Load,6,30,1,2018,1,1.4788524105294292,0
2018-01-30 07:00:00,4.0,3.96,0.0,0.0,71.07,100.0,25200,Weekday,Tuesday,Light_Load,7,30,1,2018,1,1.4070634585619812,0
2018-01-30 07:15:00,3.89,3.78,0.0,0.0,71.72,100.0,26100,Weekday,Tuesday,Light_Load,7,30,1,2018,1,1.3943112102621305,0
2018-01-30 07:30:00,5.0,4.28,0.0,0.0,75.97,100.0,27000,Weekday,Tuesday,Light_Load,7,30,1,2018,1,1.3163090693694879,0
2018-01-30 07:45:00,7.7,5.54,0.0,0.0,81.17,100.0,27900,Weekday,Tuesday,Light_Load,7,30,1,2018,1,1.231982259455464,0
2018-01-30 08:00:00,9.68,4.64,0.0,0.0,90.18,100.0,28800,Weekday,Tuesday,Light_Load,8,30,1,2018,1,1.1088933244621866,0
2018-01-30 08:15:00,37.94,24.73,0.0,0.02,83.77,100.0,29700,Weekday,Tuesday,Light_Load,8,30,1,2018,1,1.193744777366599,0
2018-01-30 08:30:00,51.88,41.8,0.0,0.02,77.87,100.0,30600,Weekday,Tuesday,Light_Load,8,30,1,2018,1,1.2841916013869268,1
2018-01-30 08:45:00,52.02,38.95,0.0,0.02,80.05,100.0,31500,Weekday,Tuesday,Light_Load,8,30,1,2018,1,1.2492192379762648,1
2018-01-30 09:00:00,77.26,26.35,0.0,0.04,94.65,100.0,32400,Weekday,Tuesday,Light_Load,9,30,1,2018,1,1.056524035921817,1
2018-01-30 09:15:00,102.17,29.81,0.0,0.05,96.0,100.0,33300,Weekday,Tuesday,Medium_Load,9,30,1,2018,1,1.0416666666666667,1
2018-01-30 09:30:00,98.46,27.79,0.0,0.05,96.24,100.0,34200,Weekday,Tuesday,Medium_Load,9,30,1,2018,1,1.0390689941812137,1
2018-01-30 09:45:00,119.3,40.32,0.0,0.05,94.74,100.0,35100,Weekday,Tuesday,Medium_Load,9,30,1,2018,1,1.055520371543171,1
2018-01-30 10:00:00,93.24,28.94,0.0,0.04,95.51,100.0,36000,Weekday,Tuesday,Medium_Load,10,30,1,2018,1,1.0470107842110774,1
2018-01-30 10:15:00,121.82,39.46,0.0,0.06,95.13,100.0,36900,Weekday,Tuesday,Maximum_Load,10,30,1,2018,1,1.0511931041732367,1
2018-01-30 10:30:00,114.26,49.07,0.0,0.05,91.88,100.0,37800,Weekday,Tuesday,Maximum_Load,10,30,1,2018,1,1.08837614279495,1
2018-01-30 10:45:00,130.5,47.99,0.0,0.06,93.86,100.0,38700,Weekday,Tuesday,Maximum_Load,10,30,1,2018,1,1.0654165778819518,1
2018-01-30 11:00:00,103.54,32.58,0.0,0.05,95.39,100.0,39600,Weekday,Tuesday,Maximum_Load,11,30,1,2018,1,1.0483279169724289,1
2018-01-30 11:15:00,60.26,36.11,0.0,0.03,85.78,100.0,40500,Weekday,Tuesday,Maximum_Load,11,30,1,2018,1,1.165772907437631,1
2018-01-30 11:30:00,54.94,28.8,0.0,0.03,88.57,100.0,41400,Weekday,Tuesday,Maximum_Load,11,30,1,2018,1,1.1290504685559446,1
2018-01-30 11:45:00,81.9,55.22,0.0,0.04,82.91,100.0,42300,Weekday,Tuesday,Maximum_Load,11,30,1,2018,1,1.2061271257990593,1
2018-01-30 12:00:00,68.76,43.7,0.0,0.03,84.4,100.0,43200,Weekday,Tuesday,Maximum_Load,12,30,1,2018,1,1.1848341232227488,1
2018-01-30 12:15:00,14.98,3.71,19.22,0.01,97.07,61.47,44100,Weekday,Tuesday,Medium_Load,12,30,1,2018,1,0.6332543525291028,0
2018-01-30 12:30:00,9.11,0.0,25.88,0.0,100.0,33.2,45000,Weekday,Tuesday,Medium_Load,12,30,1,2018,1,0.332,0
2018-01-30 12:45:00,9.72,0.0,25.24,0.0,100.0,35.94,45900,Weekday,Tuesday,Medium_Load,12,30,1,2018,1,0.3594,0
2018-01-30 13:00:00,10.22,0.0,25.49,0.0,100.0,37.21,46800,Weekday,Tuesday,Medium_Load,13,30,1,2018,1,0.3721,0
2018-01-30 13:15:00,49.72,15.3,3.85,0.02,95.58,99.7,47700,Weekday,Tuesday,Medium_Load,13,30,1,2018,1,1.0431052521448003,0
2018-01-30 13:30:00,67.21,28.87,0.0,0.03,91.88,100.0,48600,Weekday,Tuesday,Medium_Load,13,30,1,2018,1,1.08837614279495,1
2018-01-30 13:45:00,58.68,16.34,0.0,0.03,96.33,100.0,49500,Weekday,Tuesday,Medium_Load,13,30,1,2018,1,1.038098204090107,1
2018-01-30 14:00:00,60.01,16.7,0.0,0.03,96.34,100.0,50400,Weekday,Tuesday,Medium_Load,14,30,1,2018,1,1.0379904504878554,1
2018-01-30 14:15:00,59.22,17.64,0.0,0.03,95.84,100.0,51300,Weekday,Tuesday,Medium_Load,14,30,1,2018,1,1.0434056761268782,1
2018-01-30 14:30:00,70.78,26.14,0.0,0.03,93.81,100.0,52200,Weekday,Tuesday,Medium_Load,14,30,1,2018,1,1.0659844366272253,1
2018-01-30 14:45:00,75.64,34.2,0.0,0.03,91.12,100.0,53100,Weekday,Tuesday,Medium_Load,14,30,1,2018,1,1.0974539069359086,1
2018-01-30 15:00:00,73.37,30.2,0.0,0.03,92.47,100.0,54000,Weekday,Tuesday,Medium_Load,15,30,1,2018,1,1.0814318157240186,1
2018-01-30 15:15:00,64.8,23.54,0.0,0.03,93.99,100.0,54900,Weekday,Tuesday,Medium_Load,15,30,1,2018,1,1.0639429726566656,1
2018-01-30 15:30:00,66.46,26.17,0.0,0.03,93.05,100.0,55800,Weekday,Tuesday,Medium_Load,15,30,1,2018,1,1.07469102632993,1
2018-01-30 15:45:00,77.4,33.7,0.0,0.04,91.69,100.0,56700,Weekday,Tuesday,Medium_Load,15,30,1,2018,1,1.0906314756243864,1
2018-01-30 16:00:00,74.38,32.15,0.0,0.03,91.79,100.0,57600,Weekday,Tuesday,Medium_Load,16,30,1,2018,1,1.0894432944765224,1
2018-01-30 16:15:00,72.04,26.32,0.0,0.03,93.93,100.0,58500,Weekday,Tuesday,Medium_Load,16,30,1,2018,1,1.0646225912913871,1
2018-01-30 16:30:00,68.36,25.92,0.0,0.03,93.5,100.0,59400,Weekday,Tuesday,Medium_Load,16,30,1,2018,1,1.0695187165775402,1
2018-01-30 16:45:00,77.47,34.99,0.0,0.04,91.14,100.0,60300,Weekday,Tuesday,Medium_Load,16,30,1,2018,1,1.097213078779899,1
2018-01-30 17:00:00,76.64,33.62,0.0,0.04,91.58,100.0,61200,Weekday,Tuesday,Medium_Load,17,30,1,2018,1,1.0919414719371041,1
2018-01-30 17:15:00,69.44,29.2,0.0,0.03,92.18,100.0,62100,Weekday,Tuesday,Maximum_Load,17,30,1,2018,1,1.0848340203948794,1
2018-01-30 17:30:00,68.94,24.55,0.0,0.03,94.21,100.0,63000,Weekday,Tuesday,Maximum_Load,17,30,1,2018,1,1.0614584439019212,1
2018-01-30 17:45:00,51.88,4.57,0.54,0.02,99.61,99.99,63900,Weekday,Tuesday,Maximum_Load,17,30,1,2018,1,1.0038148780242948,1
2018-01-30 18:00:00,41.72,0.04,4.14,0.02,100.0,99.51,64800,Weekday,Tuesday,Maximum_Load,18,30,1,2018,1,0.9951000000000001,0
2018-01-30 18:15:00,55.26,27.04,0.36,0.03,89.82,100.0,65700,Weekday,Tuesday,Maximum_Load,18,30,1,2018,1,1.1133377866844802,1
2018-01-30 18:30:00,65.45,39.28,0.0,0.03,85.74,100.0,66600,Weekday,Tuesday,Maximum_Load,18,30,1,2018,1,1.166316771635176,1
2018-01-30 18:45:00,63.5,25.09,0.0,0.03,93.0,100.0,67500,Weekday,Tuesday,Maximum_Load,18,30,1,2018,1,1.075268817204301,1
2018-01-30 19:00:00,62.86,23.87,0.0,0.03,93.49,100.0,68400,Weekday,Tuesday,Maximum_Load,19,30,1,2018,1,1.0696331158412664,1
2018-01-30 19:15:00,62.32,20.7,0.0,0.03,94.9,100.0,69300,Weekday,Tuesday,Maximum_Load,19,30,1,2018,1,1.053740779768177,1
2018-01-30 19:30:00,63.32,20.05,0.0,0.03,95.33,100.0,70200,Weekday,Tuesday,Maximum_Load,19,30,1,2018,1,1.0489877268435959,1
2018-01-30 19:45:00,81.65,28.26,0.0,0.04,94.5,100.0,71100,Weekday,Tuesday,Maximum_Load,19,30,1,2018,1,1.0582010582010581,1
2018-01-30 20:00:00,110.81,35.28,0.0,0.05,95.29,100.0,72000,Weekday,Tuesday,Maximum_Load,20,30,1,2018,1,1.04942806170637,1
2018-01-30 20:15:00,128.27,42.84,0.0,0.06,94.85,100.0,72900,Weekday,Tuesday,Medium_Load,20,30,1,2018,1,1.0542962572482868,1
2018-01-30 20:30:00,84.92,26.75,0.0,0.04,95.38,100.0,73800,Weekday,Tuesday,Medium_Load,20,30,1,2018,1,1.0484378276368211,1
2018-01-30 20:45:00,122.26,40.18,0.0,0.06,95.0,100.0,74700,Weekday,Tuesday,Medium_Load,20,30,1,2018,1,1.0526315789473684,1
2018-01-30 21:00:00,71.42,12.49,0.0,0.03,98.51,100.0,75600,Weekday,Tuesday,Medium_Load,21,30,1,2018,1,1.015125367982946,1
2018-01-30 21:15:00,70.13,8.96,0.5,0.03,99.19,100.0,76500,Weekday,Tuesday,Medium_Load,21,30,1,2018,1,1.0081661457808246,1
2018-01-30 21:30:00,81.65,13.32,0.5,0.04,98.7,100.0,77400,Weekday,Tuesday,Medium_Load,21,30,1,2018,1,1.0131712259371835,1
2018-01-30 21:45:00,86.15,13.57,0.0,0.04,98.78,100.0,78300,Weekday,Tuesday,Medium_Load,21,30,1,2018,1,1.0123506782749545,1
2018-01-30 22:00:00,68.54,9.36,0.83,0.03,99.08,99.99,79200,Weekday,Tuesday,Medium_Load,22,30,1,2018,1,1.009184497375858,1
2018-01-30 22:15:00,50.72,14.65,1.44,0.02,96.07,99.96,80100,Weekday,Tuesday,Maximum_Load,22,30,1,2018,1,1.040491308420943,0
2018-01-30 22:30:00,78.62,42.37,0.0,0.04,88.03,100.0,81000,Weekday,Tuesday,Maximum_Load,22,30,1,2018,1,1.1359763716914688,1
2018-01-30 22:45:00,90.79,46.73,0.0,0.04,88.91,100.0,81900,Weekday,Tuesday,Maximum_Load,22,30,1,2018,1,1.124732875941964,1
2018-01-30 23:00:00,68.4,37.4,0.0,0.03,87.74,100.0,82800,Weekday,Tuesday,Maximum_Load,23,30,1,2018,1,1.1397310234784592,1
2018-01-30 23:15:00,95.22,46.3,0.0,0.04,89.93,100.0,83700,Weekday,Tuesday,Light_Load,23,30,1,2018,1,1.1119759813188035,1
2018-01-30 23:30:00,97.31,46.48,0.0,0.04,90.23,100.0,84600,Weekday,Tuesday,Light_Load,23,30,1,2018,1,1.108278842956888,1
2018-01-30 23:45:00,70.02,38.23,0.0,0.03,87.77,100.0,85500,Weekday,Tuesday,Light_Load,23,30,1,2018,1,1.1393414606357526,1
2018-01-30 00:00:00,97.99,47.77,0.0,0.04,89.89,100.0,0,Weekday,Tuesday,Light_Load,0,30,1,2018,1,1.112470797641562,1
2018-01-31 00:15:00,57.31,34.2,0.0,0.03,85.87,100.0,900,Weekday,Wednesday,Light_Load,0,31,1,2018,2,1.1645510655642248,1
2018-01-31 00:30:00,81.68,43.16,0.0,0.04,88.42,100.0,1800,Weekday,Wednesday,Light_Load,0,31,1,2018,2,1.130965844831486,1
2018-01-31 00:45:00,98.17,47.16,0.0,0.05,90.14,100.0,2700,Weekday,Wednesday,Light_Load,0,31,1,2018,2,1.1093854004881296,1
2018-01-31 01:00:00,66.67,37.76,0.0,0.03,87.01,100.0,3600,Weekday,Wednesday,Light_Load,1,31,1,2018,2,1.1492931846914147,1
2018-01-31 01:15:00,100.08,48.17,0.0,0.05,90.11,100.0,4500,Weekday,Wednesday,Light_Load,1,31,1,2018,2,1.1097547442015314,1
2018-01-31 01:30:00,60.77,34.06,0.0,0.03,87.23,100.0,5400,Weekday,Wednesday,Light_Load,1,31,1,2018,2,1.1463945890175398,1
2018-01-31 01:45:00,16.7,12.71,0.0,0.01,79.57,100.0,6300,Weekday,Wednesday,Light_Load,1,31,1,2018,2,1.2567550584391103,0
2018-01-31 02:00:00,6.23,5.44,0.0,0.0,75.33,100.0,7200,Weekday,Wednesday,Light_Load,2,31,1,2018,2,1.3274923669188903,0
2018-01-31 02:15:00,6.23,5.33,0.0,0.0,75.99,100.0,8100,Weekday,Wednesday,Light_Load,2,31,1,2018,2,1.3159626266614028,0
2018-01-31 02:30:00,5.94,5.22,0.0,0.0,75.12,100.0,9000,Weekday,Wednesday,Light_Load,2,31,1,2018,2,1.331203407880724,0
2018-01-31 02:45:00,5.87,5.08,0.0,0.0,75.62,100.0,9900,Weekday,Wednesday,Light_Load,2,31,1,2018,2,1.3224014810896587,0
2018-01-31 03:00:00,5.9,5.33,0.0,0.0,74.2,100.0,10800,Weekday,Wednesday,Light_Load,3,31,1,2018,2,1.3477088948787062,0
2018-01-31 03:15:00,5.83,5.15,0.0,0.0,74.95,100.0,11700,Weekday,Wednesday,Light_Load,3,31,1,2018,2,1.33422281521014,0
2018-01-31 03:30:00,5.83,5.33,0.0,0.0,73.8,100.0,12600,Weekday,Wednesday,Light_Load,3,31,1,2018,2,1.3550135501355014,0
2018-01-31 03:45:00,5.83,5.11,0.0,0.0,75.2,100.0,13500,Weekday,Wednesday,Light_Load,3,31,1,2018,2,1.3297872340425532,0
2018-01-31 04:00:00,5.83,5.29,0.0,0.0,74.06,100.0,14400,Weekday,Wednesday,Light_Load,4,31,1,2018,2,1.3502565487442613,0
2018-01-31 04:15:00,5.87,5.44,0.0,0.0,73.35,100.0,15300,Weekday,Wednesday,Light_Load,4,31,1,2018,2,1.36332651670075,0
2018-01-31 04:30:00,5.8,5.18,0.0,0.0,74.58,100.0,16200,Weekday,Wednesday,Light_Load,4,31,1,2018,2,1.3408420488066506,0
2018-01-31 04:45:00,5.94,5.22,0.0,0.0,75.12,100.0,17100,Weekday,Wednesday,Light_Load,4,31,1,2018,2,1.331203407880724,0
2018-01-31 05:00:00,5.83,5.04,0.0,0.0,75.65,100.0,18000,Weekday,Wednesday,Light_Load,5,31,1,2018,2,1.3218770654329146,0
2018-01-31 05:15:00,5.9,5.4,0.0,0.0,73.77,100.0,18900,Weekday,Wednesday,Light_Load,5,31,1,2018,2,1.35556459265284,0
2018-01-31 05:30:00,5.83,5.33,0.0,0.0,73.8,100.0,19800,Weekday,Wednesday,Light_Load,5,31,1,2018,2,1.3550135501355014,0
